,Datetime,Session ID,Purchase Bid (MW),Sell Bid (MW),MCV (MW),Final Scheduled Volume (MW),MCP (Rs/MWh) *
134,2023-01-02 09:30:00,20,5159.9,2944.7,2579.22,2579.22,8999.07
135,2023-01-02 09:45:00,20,4839.8,3021.0,2626.91,2626.91,7100.93
136,2023-01-02 10:00:00,21,5632.4,2964.6,2578.21,2578.21,8101.66
137,2023-01-02 10:15:00,21,5684.3,2788.7,2402.33,2402.33,8103.64
138,2023-01-02 10:30:00,22,5738.5,3113.7,2869.43,2869.43,8000.47
139,2023-01-02 10:45:00,22,5397.5,3303.5,2915.94,2915.94,7999.43
140,2023-01-02 11:00:00,23,5062.0,3339.9,2695.59,2695.59,6005.85
141,2023-01-02 11:15:00,23,4909.4,3025.8,2526.89,2526.89,6005.9
142,2023-01-02 11:30:00,24,4449.2,3959.4,2814.97,2814.97,5600.7
143,2023-01-02 11:45:00,24,4416.2,4001.8,2921.5,2921.5,5599.27
144,2023-01-02 12:00:00,25,4193.6,3982.7,2548.1,2548.1,5799.37
145,2023-01-02 12:15:00,25,4211.3,3920.2,2475.76,2475.76,5959.28
146,2023-01-02 12:30:00,26,3923.8,4461.3,2327.5,2327.5,5620.75
147,2023-01-02 12:45:00,26,3750.2,4637.0,2293.18,2293.19,5579.04
148,2023-01-02 13:00:00,27,3350.7,5027.9,2255.7,2255.7,4999.24
149,2023-01-02 13:15:00,27,3312.1,4841.7,2033.42,2033.42,5000.98
150,2023-01-02 13:30:00,28,2874.4,4950.5,1499.0,1499.0,4749.76
151,2023-01-02 13:45:00,28,2975.7,4849.9,1594.4,1594.4,4875.29
152,2023-01-02 14:00:00,29,3136.8,4297.2,1654.7,1654.7,5380.0
153,2023-01-02 14:15:00,29,3133.0,4135.1,1586.84,1586.84,5503.48
154,2023-01-02 14:30:00,30,3124.5,4121.6,1642.2,1642.2,5379.06
155,2023-01-02 14:45:00,30,3155.3,4207.7,1673.0,1673.0,5379.58
156,2023-01-02 15:00:00,31,3347.8,4235.5,1726.3,1726.3,5500.78
157,2023-01-02 15:15:00,31,3375.3,4234.6,1829.3,1829.3,5157.93
158,2023-01-02 15:30:00,32,3695.6,2677.3,1575.73,1575.73,6148.18
159,2023-01-02 15:45:00,32,4198.7,2580.4,1775.0,1775.0,6394.7
160,2023-01-02 16:00:00,33,4159.2,2116.8,1653.92,1653.92,8000.13
161,2023-01-02 16:15:00,33,4172.4,2088.2,1609.94,1609.94,8000.76
162,2023-01-02 16:30:00,34,5526.4,2241.0,1827.96,1827.96,7500.81
163,2023-01-02 16:45:00,34,5941.8,2382.4,2052.26,2052.26,8101.1
164,2023-01-02 17:00:00,35,5345.3,2449.7,2007.1,2007.1,7999.03
165,2023-01-02 17:15:00,35,4599.4,2729.7,1899.9,1899.9,6079.81
166,2023-01-02 17:30:00,36,5615.5,3539.4,2422.15,2422.15,6500.97
167,2023-01-02 17:45:00,36,5707.1,3372.2,2648.11,2648.11,6500.3
168,2023-01-02 18:00:00,37,6137.6,2654.5,2422.3,2422.3,6999.78
169,2023-01-02 18:15:00,37,6109.6,2384.3,2194.1,2194.1,6999.64
170,2023-01-02 18:30:00,38,6776.5,2173.5,2071.9,2071.9,10968.0
171,2023-01-02 18:45:00,38,6908.9,2026.7,2026.7,2026.7,12000.0
172,2023-01-02 19:00:00,39,7387.0,2131.7,2131.7,2131.7,12000.0
173,2023-01-02 19:15:00,39,7501.6,2123.9,2123.9,2123.9,12000.0
174,2023-01-02 19:30:00,40,6947.4,2725.6,2725.6,2725.6,12000.0
175,2023-01-02 19:45:00,40,6439.6,3228.4,2937.1,2937.1,9000.98
176,2023-01-02 20:00:00,41,6069.4,3946.2,2922.32,2922.32,6000.81
177,2023-01-02 20:15:00,41,5316.1,4475.7,3025.5,3025.5,5999.72
178,2023-01-02 20:30:00,42,5245.1,5089.9,3364.1,3364.1,5540.58
179,2023-01-02 20:45:00,42,5166.7,5735.5,3499.21,3499.21,5000.41
180,2023-01-02 21:00:00,43,4515.7,5081.8,3020.7,3020.7,5000.46
181,2023-01-02 21:15:00,43,4003.4,5024.6,2739.33,2739.33,4501.66
182,2023-01-02 21:30:00,44,3086.5,4830.1,2348.4,2348.4,3680.81
183,2023-01-02 21:45:00,44,2899.9,5693.1,2492.5,2492.5,3512.4
184,2023-01-02 22:00:00,45,3242.4,5161.5,1900.9,1900.9,4215.83
185,2023-01-02 22:15:00,45,3393.3,5278.1,1965.6,1965.6,4630.71
186,2023-01-02 22:30:00,46,3975.3,5249.7,2711.5,2711.5,4828.79
187,2023-01-02 22:45:00,46,3734.4,5185.0,2499.3,2499.3,4630.75
188,2023-01-02 23:00:00,47,4073.9,5613.2,2679.31,2679.32,4630.78
189,2023-01-02 23:15:00,47,3785.1,5897.8,2459.91,2459.9,3959.06
190,2023-01-02 23:30:00,48,3447.5,5549.3,2192.0,2192.0,3640.55
191,2023-01-02 23:45:00,48,3220.2,5639.4,1971.0,1971.0,3624.16
192,2023-01-03 00:00:00,1,2527.9,5603.5,1901.85,1901.85,2702.96
193,2023-01-03 00:15:00,1,2426.2,5507.7,1762.39,1762.39,2750.93
194,2023-01-03 00:30:00,2,2445.8,3499.9,1555.4,1555.4,2891.78
195,2023-01-03 00:45:00,2,2498.6,3748.9,1667.41,1667.41,2891.45
196,2023-01-03 01:00:00,3,2583.9,4484.4,1782.6,1782.6,2910.0
197,2023-01-03 01:15:00,3,2410.4,4271.6,1582.19,1582.19,3400.82
198,2023-01-03 01:30:00,4,1974.9,4712.3,1459.95,1459.95,2768.81
199,2023-01-03 01:45:00,4,1985.2,4826.8,1473.25,1473.25,2768.33
200,2023-01-03 02:00:00,5,1924.1,4509.2,1475.94,1475.94,2651.49
201,2023-01-03 02:15:00,5,1967.9,4778.5,1673.62,1673.62,2450.88
202,2023-01-03 02:30:00,6,2302.6,4593.2,1846.08,1846.08,2700.47
203,2023-01-03 02:45:00,6,2302.6,4756.8,1979.9,1979.9,2620.52
204,2023-01-03 03:00:00,7,2451.5,4973.1,2157.82,2157.82,2450.96
205,2023-01-03 03:15:00,7,2493.7,5065.5,2198.35,2198.35,2450.88
206,2023-01-03 03:30:00,8,2357.1,4831.4,1966.87,1966.88,2650.53
207,2023-01-03 03:45:00,8,2222.4,4743.4,1869.01,1869.01,2650.23
208,2023-01-03 04:00:00,9,2457.8,4507.7,1675.14,1675.14,2810.74
209,2023-01-03 04:15:00,9,3114.4,4620.7,1943.41,1943.41,4000.01
210,2023-01-03 04:30:00,10,3642.3,4449.7,2169.6,2169.6,4828.69
211,2023-01-03 04:45:00,10,3882.7,4594.6,2368.3,2368.3,4828.59
212,2023-01-03 05:00:00,11,3646.8,5140.1,2201.91,2201.91,4260.53
213,2023-01-03 05:15:00,11,3898.7,5243.4,2295.1,2295.1,4285.58
214,2023-01-03 05:30:00,12,3658.0,4800.8,2544.32,2544.32,3570.23
215,2023-01-03 05:45:00,12,3602.6,4567.4,2647.69,2647.69,3500.68
216,2023-01-03 06:00:00,13,3874.4,5190.7,3351.9,3351.9,3634.8
217,2023-01-03 06:15:00,13,4556.2,4690.7,3301.39,3301.39,4215.73
218,2023-01-03 06:30:00,14,5609.1,4342.3,3517.8,3517.8,6000.07
219,2023-01-03 06:45:00,14,6798.4,4543.9,3904.4,3904.4,6000.2
220,2023-01-03 07:00:00,15,6490.5,5069.9,4264.17,4264.17,5600.96
221,2023-01-03 07:15:00,15,7096.0,4715.0,4152.6,4152.6,6000.42
222,2023-01-03 07:30:00,16,7839.6,3921.8,3691.3,3691.3,6999.52
223,2023-01-03 07:45:00,16,7971.3,3449.8,3405.57,3405.57,8000.24
224,2023-01-03 08:00:00,17,8289.5,3586.3,3569.63,3569.63,10000.42
225,2023-01-03 08:15:00,17,8651.9,2917.4,2902.52,2902.52,10536.59
226,2023-01-03 08:30:00,18,8442.8,2490.2,2490.2,2490.2,12000.0
227,2023-01-03 08:45:00,18,8160.4,2560.9,2560.9,2560.9,12000.0
228,2023-01-03 09:00:00,19,7093.1,2619.5,2454.5,2454.5,10500.52
229,2023-01-03 09:15:00,19,7610.9,2619.5,2387.46,2387.46,9999.55
230,2023-01-03 09:30:00,20,7627.1,2143.6,2029.77,2029.77,10694.44
231,2023-01-03 09:45:00,20,7287.0,2440.1,2134.52,2134.53,9832.84
232,2023-01-03 10:00:00,21,6065.4,2875.9,2302.98,2302.98,8863.26
233,2023-01-03 10:15:00,21,5809.7,2828.7,2044.68,2044.68,8006.21
234,2023-01-03 10:30:00,22,5867.5,2480.7,2142.24,2142.24,8863.71
235,2023-01-03 10:45:00,22,5604.5,2490.1,1949.33,1949.33,8500.36
236,2023-01-03 11:00:00,23,6581.7,2318.1,2280.33,2280.33,9630.94
237,2023-01-03 11:15:00,23,5992.7,1911.8,1877.92,1877.92,9903.4
238,2023-01-03 11:30:00,24,5921.8,2338.6,2188.95,2188.94,10694.75
239,2023-01-03 11:45:00,24,5835.4,2514.6,2339.59,2339.59,10000.26
240,2023-01-03 12:00:00,25,5593.8,3578.1,2419.51,2419.51,6000.77
241,2023-01-03 12:15:00,25,5641.6,3897.3,2413.82,2413.82,6000.81
242,2023-01-03 12:30:00,26,5327.5,3831.7,2659.1,2659.1,6000.52
243,2023-01-03 12:45:00,26,5217.6,3702.0,2529.4,2529.4,6000.54
244,2023-01-03 13:00:00,27,4824.6,4234.1,2134.3,2134.3,5800.13
245,2023-01-03 13:15:00,27,4708.3,4159.3,2030.92,2030.92,5800.86
246,2023-01-03 13:30:00,28,5128.5,3933.2,2242.21,2242.22,5959.88
247,2023-01-03 13:45:00,28,5050.2,3916.2,2174.73,2174.73,5959.08
248,2023-01-03 14:00:00,29,4756.4,4055.8,2138.77,2138.77,5500.9
249,2023-01-03 14:15:00,29,4968.8,3754.6,2168.62,2168.62,6005.2
250,2023-01-03 14:30:00,30,5266.0,4035.2,2500.35,2500.35,6099.09
251,2023-01-03 14:45:00,30,5350.1,4048.3,2483.8,2483.8,6059.61
252,2023-01-03 15:00:00,31,5301.5,4261.5,2738.16,2738.16,5800.55
253,2023-01-03 15:15:00,31,5536.5,4241.4,2828.33,2828.33,5899.98
254,2023-01-03 15:30:00,32,6347.1,3567.1,2534.8,2534.8,6500.7
255,2023-01-03 15:45:00,32,5702.3,3388.7,2282.71,2282.71,6148.52
256,2023-01-03 16:00:00,33,5922.1,3703.8,2615.65,2615.65,6148.71
257,2023-01-03 16:15:00,33,6101.5,3650.5,2636.1,2636.1,6500.64
258,2023-01-03 16:30:00,34,7026.3,3992.3,2966.8,2966.8,7500.68
259,2023-01-03 16:45:00,34,7507.1,3643.6,3143.86,3143.86,8151.5
260,2023-01-03 17:00:00,35,7328.9,3751.4,3092.81,3092.81,8093.1
261,2023-01-03 17:15:00,35,7242.3,4098.1,3173.6,3173.61,7499.02
262,2023-01-03 17:30:00,36,6977.9,4203.6,3048.89,3048.89,6520.86
263,2023-01-03 17:45:00,36,6902.1,3967.8,3099.93,3099.93,6999.62
264,2023-01-03 18:00:00,37,6265.1,2880.4,2435.64,2435.64,8151.63
265,2023-01-03 18:15:00,37,6398.8,2427.2,2014.81,2014.81,8158.99
266,2023-01-03 18:30:00,38,6771.0,2499.8,2210.98,2210.98,8863.89
267,2023-01-03 18:45:00,38,6372.9,2889.9,2478.28,2478.28,8500.55
268,2023-01-03 19:00:00,39,5861.5,2688.6,2324.68,2324.68,8500.64
269,2023-01-03 19:15:00,39,6467.2,3023.5,2745.03,2745.03,8863.52
270,2023-01-03 19:30:00,40,5936.5,3593.9,2562.75,2562.75,6148.19
271,2023-01-03 19:45:00,40,5345.5,4649.4,3186.3,3186.3,5540.29
272,2023-01-03 20:00:00,41,5723.4,4446.1,3376.81,3376.81,6000.18
273,2023-01-03 20:15:00,41,5429.9,4900.4,3456.12,3456.12,5500.35
274,2023-01-03 20:30:00,42,5695.7,5280.3,3731.6,3731.6,5500.03
275,2023-01-03 20:45:00,42,5264.9,5680.1,3858.4,3858.4,5000.15
276,2023-01-03 21:00:00,43,4297.7,5616.1,3566.32,3566.32,3995.43
277,2023-01-03 21:15:00,43,4274.4,5920.2,3556.13,3556.13,3994.84
278,2023-01-03 21:30:00,44,3491.0,5435.1,2907.08,2907.08,3680.62
279,2023-01-03 21:45:00,44,3135.6,5903.3,3078.01,3078.01,3237.69
280,2023-01-03 22:00:00,45,3153.0,5983.5,2671.03,2671.03,3040.11
281,2023-01-03 22:15:00,45,3093.1,5690.4,2610.05,2610.05,3053.65
282,2023-01-03 22:30:00,46,2706.4,5081.0,2062.23,2062.23,3053.62
283,2023-01-03 22:45:00,46,2736.8,5328.6,2236.22,2236.22,3001.07
284,2023-01-03 23:00:00,47,2912.7,5029.6,1797.03,1797.03,3430.34
285,2023-01-03 23:15:00,47,2803.5,5224.5,1666.26,1666.26,3001.3
286,2023-01-03 23:30:00,48,2804.4,5214.7,1976.1,1976.1,2891.87
287,2023-01-03 23:45:00,48,2691.5,5343.3,1867.6,1867.6,2891.25
288,2023-01-04 00:00:00,1,2171.4,4484.5,1603.8,1603.8,2768.67
289,2023-01-04 00:15:00,1,2124.9,4425.7,1557.3,1557.3,2768.77
290,2023-01-04 00:30:00,2,2353.9,4181.5,1646.06,1646.06,2810.31
291,2023-01-04 00:45:00,2,2645.3,4414.9,1829.46,1829.46,2810.24
292,2023-01-04 01:00:00,3,2827.7,4919.2,2047.6,2047.6,2735.08
293,2023-01-04 01:15:00,3,2896.3,5183.4,2285.51,2285.52,2650.45
294,2023-01-04 01:30:00,4,0.0,0.0,0.0,0.0,6000.0
295,2023-01-04 01:45:00,4,0.0,0.0,0.0,0.0,6000.0
296,2023-01-04 02:00:00,5,2106.3,5214.8,1731.3,1731.3,2139.24
297,2023-01-04 02:15:00,5,2261.2,5395.1,1881.2,1881.2,2139.15
298,2023-01-04 02:30:00,6,2169.4,5380.8,2013.6,2013.6,1859.58
299,2023-01-04 02:45:00,6,2164.4,5571.6,2008.6,2008.6,1859.55
300,2023-01-04 03:00:00,7,2446.0,5520.8,2261.6,2261.6,2116.12
301,2023-01-04 03:15:00,7,2414.2,5154.0,2229.8,2229.8,2139.62
302,2023-01-04 03:30:00,8,2442.7,5151.0,2191.8,2191.8,2369.74
303,2023-01-04 03:45:00,8,2423.0,5287.6,2238.6,2238.6,2142.8
304,2023-01-04 04:00:00,9,2256.4,4905.4,1902.19,1902.19,2540.99
305,2023-01-04 04:15:00,9,2585.6,4833.3,2011.0,2011.0,2810.18
306,2023-01-04 04:30:00,10,2751.9,4625.4,1877.28,1877.28,3475.35
307,2023-01-04 04:45:00,10,3490.9,4451.7,1963.0,1963.0,3968.66
308,2023-01-04 05:00:00,11,3500.1,5448.1,2237.84,2237.84,3736.66
309,2023-01-04 05:15:00,11,3834.5,5564.8,2496.72,2496.71,3757.73
310,2023-01-04 05:30:00,12,4311.1,6168.9,3189.5,3189.5,3700.9
311,2023-01-04 05:45:00,12,4589.9,5304.9,3287.94,3287.94,4285.5
312,2023-01-04 06:00:00,13,4568.7,5789.9,3827.1,3827.1,4260.49
313,2023-01-04 06:15:00,13,5128.7,5850.4,4181.54,4181.54,4750.49
314,2023-01-04 06:30:00,14,5732.9,5592.4,3987.35,3987.35,5000.77
315,2023-01-04 06:45:00,14,6592.5,5894.8,4467.78,4467.78,5000.82
316,2023-01-04 07:00:00,15,5863.2,5064.9,4216.2,4216.2,5100.3
317,2023-01-04 07:15:00,15,6362.2,4702.3,4163.7,4163.7,6148.5
318,2023-01-04 07:30:00,16,7010.2,4123.3,3937.7,3937.7,8203.44
319,2023-01-04 07:45:00,16,7469.7,4161.3,3975.7,3975.7,8206.59
320,2023-01-04 08:00:00,17,6774.1,4142.8,3723.1,3723.1,6999.92
321,2023-01-04 08:15:00,17,6894.2,4443.5,3861.2,3861.2,6999.88
322,2023-01-04 08:30:00,18,7030.0,4705.9,3929.29,3929.29,6999.19
323,2023-01-04 08:45:00,18,6758.6,4846.2,3681.26,3681.26,6044.2
324,2023-01-04 09:00:00,19,7293.4,3803.0,3320.8,3320.8,8607.48
325,2023-01-04 09:15:00,19,7766.8,3510.6,3246.0,3246.0,9000.82
326,2023-01-04 09:30:00,20,7934.9,3433.8,3433.8,3433.8,12000.0
327,2023-01-04 09:45:00,20,7519.8,3358.0,3358.0,3358.0,12000.0
328,2023-01-04 10:00:00,21,6741.1,3389.9,3389.9,3389.9,12000.0
329,2023-01-04 10:15:00,21,6751.7,3401.8,3401.8,3401.8,12000.0
330,2023-01-04 10:30:00,22,7009.8,4280.0,4015.6,4015.6,11999.34
331,2023-01-04 10:45:00,22,6543.0,4335.7,3540.4,3540.4,9500.04
332,2023-01-04 11:00:00,23,6569.9,4945.6,3616.1,3616.1,7399.52
333,2023-01-04 11:15:00,23,6514.1,5346.2,3563.25,3563.25,6989.92
334,2023-01-04 11:30:00,24,6285.6,4252.7,2983.56,2983.56,6500.97
335,2023-01-04 11:45:00,24,6109.0,4533.9,3301.05,3301.05,6500.28
336,2023-01-04 12:00:00,25,5699.3,4071.8,2988.8,2988.8,6500.16
337,2023-01-04 12:15:00,25,6231.7,4055.2,3099.3,3099.3,8093.03
338,2023-01-04 12:30:00,26,5993.8,4497.9,3199.8,3199.8,7500.33
339,2023-01-04 12:45:00,26,5780.4,4406.1,3041.35,3041.35,6989.84
340,2023-01-04 13:00:00,27,4871.1,5169.2,2941.51,2941.51,5000.61
341,2023-01-04 13:15:00,27,5042.1,5394.3,3077.61,3077.61,5000.63
342,2023-01-04 13:30:00,28,4153.6,6449.6,3221.66,3221.66,3969.88
343,2023-01-04 13:45:00,28,4098.7,6333.8,3010.5,3010.5,3860.6
344,2023-01-04 14:00:00,29,3787.2,5423.4,2668.24,2668.24,3930.1
345,2023-01-04 14:15:00,29,3860.8,4634.7,2174.35,2174.36,4260.62
346,2023-01-04 14:30:00,30,3916.0,4089.9,1753.81,1753.81,5000.35
347,2023-01-04 14:45:00,30,3904.1,3930.6,1677.3,1677.3,5000.42
348,2023-01-04 15:00:00,31,4029.7,4454.2,2025.46,2025.46,5000.12
349,2023-01-04 15:15:00,31,4186.5,4391.7,2096.33,2096.32,5000.2
350,2023-01-04 15:30:00,32,4315.7,4022.5,2139.7,2139.7,5000.5
351,2023-01-04 15:45:00,32,4137.8,3426.1,1515.73,1515.73,5026.22
352,2023-01-04 16:00:00,33,3812.6,3709.9,2102.7,2102.7,5000.09
353,2023-01-04 16:15:00,33,3950.9,4224.3,2299.7,2299.7,5000.03
354,2023-01-04 16:30:00,34,5374.3,3087.3,2056.27,2056.27,5500.5
355,2023-01-04 16:45:00,34,5606.2,2875.0,2153.98,2153.98,5739.7
356,2023-01-04 17:00:00,35,5745.1,3648.5,2567.78,2567.77,5026.97
357,2023-01-04 17:15:00,35,5838.5,3626.5,2609.47,2609.47,5222.81
358,2023-01-04 17:30:00,36,5897.3,4089.2,2901.73,2901.74,5000.89
359,2023-01-04 17:45:00,36,6895.9,4056.1,3390.73,3390.73,6148.49
360,2023-01-04 18:00:00,37,6961.1,3678.6,3289.86,3289.87,7679.02
361,2023-01-04 18:15:00,37,7165.0,3275.0,3207.6,3207.6,11999.58
362,2023-01-04 18:30:00,38,6834.6,4300.1,3295.24,3295.24,7509.51
363,2023-01-04 18:45:00,38,6689.4,4322.5,3213.18,3213.18,7500.74
364,2023-01-04 19:00:00,39,7228.3,3768.4,3308.74,3308.74,7500.36
365,2023-01-04 19:15:00,39,7287.1,4204.5,3629.71,3629.71,6500.92
366,2023-01-04 19:30:00,40,6936.8,4090.7,3639.9,3639.9,6500.59
367,2023-01-04 19:45:00,40,6687.7,4912.1,4411.22,4411.23,5959.8
368,2023-01-04 20:00:00,41,5360.4,4954.5,4049.6,4049.6,5000.42
369,2023-01-04 20:15:00,41,4968.9,5593.1,3940.6,3940.6,4859.27
370,2023-01-04 20:30:00,42,4795.4,6328.4,4341.18,4341.18,4229.01
371,2023-01-04 20:45:00,42,4594.3,6755.2,4264.7,4264.7,3959.4
372,2023-01-04 21:00:00,43,4837.4,5762.9,3566.5,3566.5,4630.24
373,2023-01-04 21:15:00,43,4488.9,5351.5,3290.2,3290.2,4678.75
374,2023-01-04 21:30:00,44,3866.8,5371.7,3074.98,3074.98,4436.16
375,2023-01-04 21:45:00,44,3678.4,5659.6,3063.5,3063.5,3939.22
376,2023-01-04 22:00:00,45,4134.1,5251.2,2848.99,2848.99,4285.5
377,2023-01-04 22:15:00,45,4116.1,5409.8,2839.3,2839.3,4285.55
378,2023-01-04 22:30:00,46,3773.3,5620.0,2687.28,2687.28,3950.35
379,2023-01-04 22:45:00,46,3684.1,5705.3,2680.2,2680.2,3939.05
380,2023-01-04 23:00:00,47,3291.5,6654.3,2671.25,2671.25,2900.37
381,2023-01-04 23:15:00,47,3295.2,7134.9,2790.2,2790.2,2698.4
382,2023-01-04 23:30:00,48,3443.0,5946.4,2474.4,2474.4,3100.25
383,2023-01-04 23:45:00,48,3320.4,5810.2,2472.79,2472.79,2900.82
384,2023-01-05 00:00:00,1,2910.2,4552.8,1963.92,1963.92,2880.14
385,2023-01-05 00:15:00,1,2850.0,4106.0,1684.1,1684.1,3420.2
386,2023-01-05 00:30:00,2,2951.8,3280.6,1610.1,1610.1,3530.88
387,2023-01-05 00:45:00,2,2765.3,3679.2,1762.5,1762.5,2810.91
388,2023-01-05 01:00:00,3,2469.2,4908.3,2020.1,2020.1,2650.3
389,2023-01-05 01:15:00,3,2231.8,5175.6,2005.8,2005.8,2302.34
390,2023-01-05 01:30:00,4,2248.7,4449.6,2059.5,2059.5,1989.31
391,2023-01-05 01:45:00,4,2268.3,5110.2,2088.3,2088.3,1829.62
392,2023-01-05 02:00:00,5,2497.2,5712.8,2317.2,2317.2,1803.6
393,2023-01-05 02:15:00,5,2607.2,5690.7,2404.6,2404.6,2151.07
394,2023-01-05 02:30:00,6,2927.1,5442.2,2600.06,2600.06,2450.08
395,2023-01-05 02:45:00,6,2857.1,5469.8,2575.0,2575.0,2369.32
396,2023-01-05 03:00:00,7,2609.3,5448.0,2406.4,2406.4,2116.45
397,2023-01-05 03:15:00,7,2625.3,5359.5,2422.4,2422.4,2116.87
398,2023-01-05 03:30:00,8,2611.8,5293.9,2397.9,2397.9,2187.37
399,2023-01-05 03:45:00,8,2648.6,5304.2,2434.7,2434.7,2187.63
400,2023-01-05 04:00:00,9,2954.7,5335.3,2566.5,2566.5,2478.8
401,2023-01-05 04:15:00,9,3258.1,4863.7,2338.0,2338.0,3680.02
402,2023-01-05 04:30:00,10,2781.3,5148.2,2131.2,2131.2,2768.57
403,2023-01-05 04:45:00,10,2443.5,5437.4,2125.2,2125.2,2369.97
404,2023-01-05 05:00:00,11,2875.1,4884.2,2079.0,2079.0,3680.08
405,2023-01-05 05:15:00,11,3445.3,5064.0,2322.1,2322.1,3680.97
406,2023-01-05 05:30:00,12,3624.9,5748.7,3425.4,3425.4,2280.4
407,2023-01-05 05:45:00,12,3848.4,5794.5,3653.4,3653.4,2149.84
408,2023-01-05 06:00:00,13,4549.6,5637.0,3925.0,3925.0,3736.98
409,2023-01-05 06:15:00,13,5767.9,5304.0,4207.2,4207.2,4701.14
410,2023-01-05 06:30:00,14,7857.3,6317.7,5396.2,5396.2,5000.83
411,2023-01-05 06:45:00,14,9222.6,5870.1,5119.3,5119.3,6000.52
412,2023-01-05 07:00:00,15,8425.1,5757.0,5573.9,5573.9,6500.46
413,2023-01-05 07:15:00,15,8670.3,5854.3,5559.0,5559.0,7999.85
414,2023-01-05 07:30:00,16,8506.6,5246.0,5146.4,5146.4,9000.42
415,2023-01-05 07:45:00,16,8235.2,4650.1,4583.01,4583.01,11000.81
416,2023-01-05 08:00:00,17,8479.1,5169.1,4714.5,4714.5,9000.72
417,2023-01-05 08:15:00,17,9322.7,4655.6,4445.6,4445.6,12000.0
418,2023-01-05 08:30:00,18,9467.6,3530.7,3530.7,3530.7,12000.0
419,2023-01-05 08:45:00,18,8902.9,3210.3,3210.3,3210.3,12000.0
420,2023-01-05 09:00:00,19,9241.1,3327.5,3327.5,3327.5,12000.0
421,2023-01-05 09:15:00,19,9324.6,3369.8,3369.8,3369.8,12000.0
422,2023-01-05 09:30:00,20,10279.7,3493.9,3493.9,3493.9,12000.0
423,2023-01-05 09:45:00,20,9892.9,3524.0,3524.0,3524.0,12000.0
424,2023-01-05 10:00:00,21,9364.3,4419.0,4419.0,4419.0,12000.0
425,2023-01-05 10:15:00,21,9310.2,3962.5,3962.5,3962.5,12000.0
426,2023-01-05 10:30:00,22,8892.1,4192.1,4192.1,4192.1,12000.0
427,2023-01-05 10:45:00,22,8742.6,4672.5,4672.5,4672.5,12000.0
428,2023-01-05 11:00:00,23,7967.7,5088.0,4308.7,4308.7,9000.55
429,2023-01-05 11:15:00,23,7768.0,4808.9,4038.97,4038.97,8000.74
430,2023-01-05 11:30:00,24,8036.3,4649.9,4268.19,4268.19,8863.68
431,2023-01-05 11:45:00,24,8052.2,4675.6,4319.19,4319.19,8863.78
432,2023-01-05 12:00:00,25,7983.2,3665.1,3634.21,3634.21,9570.11
433,2023-01-05 12:15:00,25,8005.5,3631.5,3600.62,3600.62,9570.77
434,2023-01-05 12:30:00,26,7516.5,4124.5,3869.59,3869.59,8863.56
435,2023-01-05 12:45:00,26,6844.3,3973.8,3434.76,3434.76,7679.56
436,2023-01-05 13:00:00,27,5555.1,4668.3,3113.71,3113.71,5000.91
437,2023-01-05 13:15:00,27,5286.6,4877.7,3171.74,3171.74,5000.66
438,2023-01-05 13:30:00,28,5778.7,4777.3,2980.1,2980.1,5000.88
439,2023-01-05 13:45:00,28,5617.0,4869.5,3048.3,3048.3,5000.86
440,2023-01-05 14:00:00,29,5859.1,5403.3,3529.86,3529.86,5000.69
441,2023-01-05 14:15:00,29,6465.3,4701.1,3368.9,3368.9,5739.91
442,2023-01-05 14:30:00,30,6105.7,3862.7,2887.7,2887.7,6149.73
443,2023-01-05 14:45:00,30,6363.5,3924.7,3037.48,3037.48,6500.45
444,2023-01-05 15:00:00,31,7726.0,3696.1,3323.9,3323.9,8202.72
445,2023-01-05 15:15:00,31,8040.9,4216.6,3844.4,3844.4,8200.84
446,2023-01-05 15:30:00,32,7336.0,3314.6,2988.4,2988.4,8205.24
447,2023-01-05 15:45:00,32,7991.3,3096.6,3095.6,3095.6,10541.09
448,2023-01-05 16:00:00,33,6702.1,3558.1,3031.21,3031.21,8000.93
449,2023-01-05 16:15:00,33,7372.2,3448.9,3294.2,3294.2,9999.61
450,2023-01-05 16:30:00,34,8920.4,2876.0,2876.0,2876.0,12000.0
451,2023-01-05 16:45:00,34,9757.0,2813.1,2813.1,2813.1,12000.0
452,2023-01-05 17:00:00,35,12534.6,2920.6,2920.6,2920.6,12000.0
453,2023-01-05 17:15:00,35,13152.3,3128.5,3128.5,3128.5,12000.0
454,2023-01-05 17:30:00,36,13631.2,3069.5,3069.5,3069.5,12000.0
455,2023-01-05 17:45:00,36,13704.5,3138.0,3138.0,3138.0,12000.0
456,2023-01-05 18:00:00,37,14734.4,2401.6,2401.6,2401.6,12000.0
457,2023-01-05 18:15:00,37,15588.0,2682.3,2682.3,2682.3,12000.0
458,2023-01-05 18:30:00,38,15988.9,2653.9,2653.9,2653.9,12000.0
459,2023-01-05 18:45:00,38,15427.9,2807.0,2807.0,2807.0,12000.0
460,2023-01-05 19:00:00,39,16058.7,2833.6,2833.6,2833.6,12000.0
461,2023-01-05 19:15:00,39,15527.9,3370.7,3370.7,3370.7,12000.0
462,2023-01-05 19:30:00,40,15265.0,4111.3,4111.3,4111.3,12000.0
463,2023-01-05 19:45:00,40,12206.8,4864.9,4864.9,4864.9,12000.0
464,2023-01-05 20:00:00,41,8200.1,4781.8,4743.0,4743.0,11999.35
